Image,Range_URL,Score_URL,Score,Range,Range1,Range2,ytcoreattributedstring,Range3
https://yt3.ggpht.com/ytc/AMLnZu8UjJzZBfR-hyOUjrbKp1sJx3LL-hMCctv8JmWt=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UC9SPmYqr3fGiP95b76tnUag,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgzpFKqs2P_PdoJVWuZ4AaABAg,1 month ago,this already looks like such a masterpiece,,"
    366
  ",Reply,9 replies
https://yt3.ggpht.com/rGNowqkNKoXou0WArrnk1smmCpxCQns07cn5JdqNO5jlJnV-pYD3kAKY1-rmXospso14H3sMZjU=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCnl24ZksR5TAG1i_u5f_KDQ,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgxYvzWyW0mwVZJ4xYR4AaABAg,1 month ago,"10 millones de vistas en 10 días, de locos",,"
    5
  ",Reply,
https://yt3.ggpht.com/ytc/AMLnZu9eIrjsz9ihUttg94z29dsXz00Ys0SGarOz-g=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCvm3XIMSo7UKBU3bELETalA,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgwWZts3etpa12QHtbx4AaABAg,2 days ago,"声優の配役は文句なしにハマってる
欲を言わせて貰えば…藤原啓治さんの演じる岸部を聴いてみたいと思った('A`)",声優の配役は文句なしにハマってる,"
    4
  ",Reply,
https://yt3.ggpht.com/dxRnOxkHnYGP65uY47bg5Bz1HNCsv6eJEwzGMffzKyuWCtJcNCzCyk-0uaus35vSKLQ6CqXHMg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UC5YrsPgGWQX5DR_tC0CDEKA,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgxQ1VPzku-NCb_g0fd4AaABAg,1 month ago,Fuuck I need more of that funky synth holy shit,,"
    5
  ",Reply,
https://yt3.ggpht.com/c1vmbxve1mObtYfuywRpNUD8FCB06TXt0ppa5qj9D0vmK5xzXHEC6FdlaoPOdC_BpiSWidFcfg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCMJ8krPOushrsGPQOavTOsw,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgzA3LnzMKOHvU4FDZR4AaABAg,1 month ago,I'M SO EXCITING FOR THIS ,I'M SO EXCITING FOR THIS ,"
    2
  ",Reply,
,https://www.youtube.com/channel/UCiKrVlz0M7k1_NaJzKJ0wCA,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugxu-rKrA3g7FRKl_dF4AaABAg,1 month ago,3週間で再生回数もう1300万とかすげぇな,,"
    7
  ",Reply,
,https://www.youtube.com/channel/UCzhw3VXr8JLFjF9EGp7wTiw,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugy56gEC_4vC7mo4cyV4AaABAg,1 month ago,好きな漫画をここまで力を入れてくれることに感動して鳥肌止まりません。edも好きな人達ばかりで泣きそうです。ありがとうございます。最初のpvからやけに時間かかったと思ったけど、ここまでしてくるとは思っても見ませんでした,,"
    248
  ",Reply,6 replies
,https://www.youtube.com/channel/UCEOgCJmF_-Cz2_oNkIzSMpg,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgyqtFaQKGVZRa3L_Hd4AaABAg,1 month ago (edited),"List of artists in English for those who can't read Japanese:
OP:
Kenshi Yonezu (My Hero Academia, 3-gatsu no Lion)
Insert Song + ED:
Maximum the Hormone (Death Note, Records of Ragnarok)
ED:
1. ano (Japanese actress, recently debuted with a theme song for Tiger and Bunny)
2. Eve (Jujutsu Kaisen, Bubble)
3. Aimer (Fate/stay night, Demon Slayer)
4. Kanaria (Vocaloid producer, mainly for Hatsune Miku and GUMI)
5. syudou (Tsukimichi: Moonlit Fantasy)
6. Queen Bee (Dororo, Tokyo Ghoul)
7. ZUTOMAYO (Drifting Home, but mainly an utaite)
8. TK from Ling Tosite Sigure (Tokyo Ghoul, Psycho-Pass)
9. TOOBOE (Vocaloid producer)
10. Vaundy (Ousama Ranking, One Piece Film: Red, mainly a music producer)
11. PEOPLE 1 (well-known J-rock band)","List of artists in English for those who can't read Japanese:","
    6
  ",Reply,
,https://www.youtube.com/channel/UCmYONPYl7nZsFYYhPvfnpMA,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugx3TLtODvxBN6K-BsV4AaABAg,1 month ago,"October is going to be amazing 
BLEACH , CSM , MHA , THE EMINANCE IN SHADOW , BLUE LOCK 
hell yeah",October is going to be amazing ,"
    5
  ",Reply,1 reply
,https://www.youtube.com/channel/UCj8WDSMXzI5BQppNVQZSTvQ,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgzWH4A8f7HJEDIFyjJ4AaABAg,1 month ago,o ma gahd the opening is so good,,"
    2
  ",Reply,
,https://www.youtube.com/channel/UCA_N4HUVDxxMnwjgJWUZwSQ,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugy2QEiuAgXqjM_XxNF4AaABAg,4 weeks ago,4話は神作画確定やな。,,"
    8
  ",Reply,3 replies
,https://www.youtube.com/channel/UCG5APk8Bz9b7NmXbKeRD84Q,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugw8HVHw8ou2JsHCYzR4AaABAg,3 weeks ago,漫画読んだけど、クソ面白いな,,"
    7
  ",Reply,
,https://www.youtube.com/channel/UCVYWPDH6pcmRBvSy8i5gjvA,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugzkf44sAsdqbx2F5lp4AaABAg,1 month ago,本当に本気なのが伝わる。毎週エンディング変わるのもえぐすぎる,,"
    142
  ",Reply,1 reply
,https://www.youtube.com/channel/UCB3LRnsDDI8aJclQMAgif8g,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugz-LjPIYe6gAvlu9914AaABAg,1 month ago,I'M READY FOR THISSS!!!!<<333,,"
    2
  ",Reply,
,https://www.youtube.com/channel/UCuv88UkVFgZvYyDzwOfBC7A,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgzytIi9T4xFhrh0dJF4AaABAg,1 month ago,KICKBACK IS FREAKIN FIRE,,"
    3
  ",Reply,
,https://www.youtube.com/channel/UC7HOuIBPxptdI-RcR2L6Vcw,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgwCrVlAYXLr3H8AOe94AaABAg,1 month ago,하진짜현기증나요.....매일pv계속돌려본드...,,"
    7
  ",Reply,
,https://www.youtube.com/channel/UCHBBADdhIz70Nidb79eRIdg,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgzGZ7dR3oGR8v1m5E14AaABAg,1 month ago,1 WEEK AWAY!!!!!!!!!! WE CAN DO THIS MY FRIENDS!!!!!!! STAY STRONG!!!!!!!!,,"
    7
  ",Reply,
,https://www.youtube.com/channel/UCgcxzo4bjqJeSS4TJiVup8g,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgxbCVIC1vGyvyPl9At4AaABAg,1 month ago,MAPPA さん！アニメで沢山米津を聞かせてくれ！,,"
    17
  ",Reply,
,https://www.youtube.com/channel/UCbWNhdMNBnxQ_lcCd-1oY2g,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgypOiwlQJBpVlgL35Z4AaABAg,1 month ago,MAPPAって原作の絵が苦手な人にも楽しめそうなアニメを作ってくれるところすき,,"
    95
  ",Reply,3 replies
,https://www.youtube.com/channel/UClUK90a1ro3u1hXY1aEV5nA,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugxg9RLmBi34Cg0rSJR4AaABAg,1 month ago,マキマさんが好きだ！！パワ子が好きだ！！！姫野も好きだし！！！コベニも好き！！！！！みんな生き残って欲しいwww,,"
    4
  ",Reply,
https://yt3.ggpht.com/ytc/AMLnZu_nqLVE_EEnKkiAYZhS4irTfjz2qoD75MuOAw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCN8aYqQa7YV6BOgr5YQ7NdA,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugw5PYfXAmSc9uafGdN4AaABAg,1 month ago,"Hoping Denji’s va will do well

This is first gig after all

No seriously, this is very first va role",Hoping Denji’s va will do well,"
    3
  ",Reply,1 reply
https://yt3.ggpht.com/fJZBH1xBmQxH6Cp2wpSgKegA3_ebY0jV93bucIfJvO3SGGXiUnxzYzCZ6RxD0UoJ0cNBwpRWvA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCvm_4wn-S451tHg5QtRgG4w,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugw_cXrSI5N7N6hqHUJ4AaABAg,1 month ago,"これ作画やべぇなマジで
神作じゃねーかよ
面白すぎ",これ作画やべぇなマジで,"
    7
  ",Reply,
https://yt3.ggpht.com/VhBiZb1Xv5-9Q-F32IaT2KYmZlVxiZNud7430YOePt0sNMleB4L2AUcYUzWfXKllaxiZBEBF=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCrfxwG087nM-B5cljyh65Zw,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgxBwaes2bz_CFnJjnJ4AaABAg,1 month ago,"Não me decepcione Mappa, depois daquele vazamento. Estou confiando em vc.",,"
    1
  ",Reply,
https://yt3.ggpht.com/ytc/AMLnZu8-3vqV1JP1koGjETwczS6sDHarYpKfhfyPOBQInA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCcRqcw4cQ_owCjvahPaMrXQ,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgyvVEvOpgz0_ZKBL2R4AaABAg,1 month ago,I got a feeling this gonna fucking break the internet when this comes out,,"
    4
  ",Reply,
,https://www.youtube.com/channel/UCeac1dvZ85cWLOR1hcxnQTA,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugy3ftieEXSjesOhQs14AaABAg,1 month ago,"I was expecting an opening more like 'Devil in Your Heart' in terms of melody, but Kenshi Yonezu is doing a great job with this song, it's a great song already ","I was expecting an opening more like 'Devil in Your Heart' in terms of melody, but Kenshi Yonezu is doing a great job with this song, it's a great song already ","
    656
  ",Reply,13 replies
,https://www.youtube.com/channel/UC5K3XWIbNz9exxJDFLlXL8g,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgwwcN6oVF4CLpxZU514AaABAg,1 month ago,the opening is sick,,"
    2
  ",Reply,
,https://www.youtube.com/channel/UCTDg0AsvSTf8ZpOWHI9BEXw,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgzSanZSlWbkEMdtrV94AaABAg,1 month ago,Студия МАППА......ВЫ ЛУЧШИЕ!!!,,"
    3
  ",Reply,
,https://www.youtube.com/channel/UCTa6kFmRSnvTuiXcurXnNLQ,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugz-NT45ywdqZeaLnP94AaABAg,1 month ago,My favorite manga,,"
    7
  ",Reply,
,https://www.youtube.com/channel/UCq69FLk56_fAllDaFazMIcw,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugz_igiJyfHS1sS90vJ4AaABAg,9 days ago,pvでは4、5話くらいまでしか写ってないからこれから楽しみ！,,"
    4
  ",Reply,
,https://www.youtube.com/channel/UCBeEirrzlg-nKCk4LHOA_Ag,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugz1TEL9XTujXQxvFH14AaABAg,3 weeks ago,Lots of love for masterpiece,,"
    4
  ",Reply,
,https://www.youtube.com/channel/UCwTJsKwtYl-wV83PhQxRJSg,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgyiTzPhAu9pFwbwZYR4AaABAg,1 month ago,"the way my heart dropped when i recognized tsuda kenjiro's voice. to have him voicing kishibe has completed my life already    and my goddd, AI FAIROUZ, from Jolyne to Power?! what a versatile VA she is  these casts definitely will touch the fans' soul! THANK YOU, MAPPA ",the way my heart dropped when i recognized tsuda kenjiro's voice. to have him voicing kishibe has completed my life already ,"
    746
  ",Reply,11 replies
,https://www.youtube.com/channel/UCrfxwG087nM-B5cljyh65Zw,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugxr2eSLEEdfrIgLA3N4AaABAg,1 month ago,"Quer dizer, não decepcione esses milhares de fãs.",,"
    0
  ",Reply,
,https://www.youtube.com/channel/UCWd8LmbXfDGSWNtPvgnDdpA,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgwLEYkFwPkX7GWDzlx4AaABAg,4 weeks ago,Chainsawman's hype seems to be increasing a lot.,,"
    0
  ",Reply,
,https://www.youtube.com/channel/UCFsqPPjOOTzQQvBtlttpldQ,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgyzOifwzg1Ybxxqbnx4AaABAg,1 month ago,なんでも楽しめ見れる僕って最強な気がしてきた,,"
    14
  ",Reply,1 reply
,https://www.youtube.com/channel/UCMJu4azxZXNz-cb3-6vqvbw,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgwxaDl0KJ3mag3MwR54AaABAg,1 month ago,I can't wait now  denji,I can't wait now ,"
    3
  ",Reply,
,https://www.youtube.com/channel/UCQU18jl0xOOLmoxoZtLVGzQ,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgydSqa2I6hmN4Hpy0J4AaABAg,1 month ago (edited),The Mappa animators can finally go home right?,,"
    4
  ",Reply,
,https://www.youtube.com/channel/UCMz9Xz5zsuEHF-sQEP8PugA,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgzxQjOU1-Noy6AzMwZ4AaABAg,1 month ago (edited),"Words can't be described of what this godly trailer gave me. From the visuals, animations, voice casting, 12 DIFFERENT EDs , it's really just full hype. As a manga reader, seeing this becoming an anime is obvious but the love and care they put into this is insane and well deserved. Maybe someday, MAPPA will animate the rest of Fujimoto's works like ""Fire Punch"" (as a series) and even ""Goodbye Eri"" (as a movie) but right now, I just can't wait for October 11!!","Words can't be described of what this godly trailer gave me. From the visuals, animations, voice casting, ","
    617
  ",Reply,14 replies
,https://www.youtube.com/channel/UCkjOqlupMuyPw_I-pRJlpjw,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugy3fJMoodVAL63T_JJ4AaABAg,1 month ago,Kenjiro tsuda voice is ️️️,Kenjiro tsuda voice is ,"
    1
  ",Reply,
,https://www.youtube.com/channel/UCr0bLcZWiMsYoF5Q2d4ptaA,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgwtL4YNHpwEWdPdDBV4AaABAg,1 month ago,My favorite manga,,"
    10
  ",Reply,
,https://www.youtube.com/channel/UCR6Hd_T5zogQrWk98czLmMg,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgzkEirpQI8vueHzitR4AaABAg,1 month ago,Yall don't know how much this Op slaps ,Yall don't know how much this Op slaps ,"
    5
  ",Reply,
https://yt3.ggpht.com/ytc/AMLnZu9_L4uUlFeB2uDwykjnwFQsIXerwDv48YiS5I8oqk5TYUykbCr-a5OK0R38QxtS=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCg7soyoA4XAm3JMWCruhUyw,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgxGjPqphiRJfBCuqrB4AaABAg,1 month ago,Gak sabar nungguin opening nya rilis pasti krreen,,"
    1
  ",Reply,
https://yt3.ggpht.com/5ArACeeryp4I2j4u14z4X4ruRG_7xuEy0NPMPGNsuMbNShtoLQgFGgB_P0SISJ7NUVQNx87q=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCWpvZi7JCrXOKWXNhAbpxRw,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgzEn0pzNA15WG04a0V4AaABAg,1 month ago (edited),I'M SO FRICKIN HYPED,,"
    1
  ",Reply,
https://yt3.ggpht.com/ytc/AMLnZu9ykg8_um2Uz-W2V8Ux8SOGdUIPcOIISA5mDAdWAA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UC4RuSZMG_A2Yyk8iOdXgjkA,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgzbL_5uo4mKnWDO-iZ4AaABAg,1 month ago (edited),"サビのハッピーでで鳥肌たった……
最近なかった勢いのある曲調でフル楽しみすぎる
0:49",サビのハッピーでで鳥肌たった……,"
    615
  ",Reply,9 replies
https://yt3.ggpht.com/ytc/AMLnZu-HzJCM_YvD1wsrHhTztn1h9Vkc4qb8wTvnig=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCn4FpL19lrxWe2Duic7D4Zg,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgxUbGg93N6MzItaR2l4AaABAg,1 month ago,"with what I'm seeing here, they can make a great tokyo ghoul anime",,"
    1
  ",Reply,
https://yt3.ggpht.com/n_i1t0fTJH6CDPTiy3AUoDnTEb4lvZvUjDYSD4slsPq-1cH28pf9Atb20c6RERB_7DKBwHp8qA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCuv88UkVFgZvYyDzwOfBC7A,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugz5rGVJNDH4tmqetWd4AaABAg,1 month ago,KICKBACK IS FREAKIN FIRE,,"
    4
  ",Reply,
,https://www.youtube.com/channel/UC1g_3uNBomtufD_AH9ystYw,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgwxFoJ8GTPcS4HThY54AaABAg,1 month ago,"I've been wanting to see how denji grows his chainsaw, And it turns out its the blood, wait... Blood is basically like iron, HOLD UP.",,"
    2
  ",Reply,1 reply
,https://www.youtube.com/channel/UCssiHq3Oze94KXCxk_xOElA,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgyV4weY8cF4eqCwBqN4AaABAg,4 weeks ago,Can we all just agree that we can't spend a day without msa,,"
    0
  ",Reply,
,https://www.youtube.com/channel/UCJQzHsGVGpVAViAQnsnn7Jg,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugzn5x-10wadG0ueZgh4AaABAg,1 month ago,Two years we have waited patiently for this anime and it’s finally going to come out in 2 months,,"
    1
  ",Reply,3 replies
,https://www.youtube.com/channel/UCK4c2q3RWKpnfyntIM9lPkQ,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgzKvOBlTDcnuONQ1El4AaABAg,1 month ago (edited),"What makes the fight scenes looks so crazy alone in itself is that the actual panels are already worth storyboard material
Fujimoto has a good eye for action spectacle so I’m sure it wasn’t too much of a brain pull storyboarding most of these fights 

I’m just excited to see how they elevate a lot of the fight scenes",What makes the fight scenes looks so crazy alone in itself is that the actual panels are already worth storyboard material,"
    600
  ",Reply,5 replies
,https://www.youtube.com/channel/UCOpZCUwrC_U1B8SzdgRPLzQ,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugz6-JmQxGIe_FGnCB54AaABAg,1 month ago,The song goes hard even though I have no idea what the lyrics are,,"
    5
  ",Reply,
,https://www.youtube.com/channel/UCK9mMYB7vBfWsqfDrms9wHQ,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugy0LQVs2PRbfJYNs0F4AaABAg,1 month ago,Make anime great again,,"
    0
  ",Reply,
,https://www.youtube.com/channel/UCxMrxGnMTEfLtiKnAaIIwmQ,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgxDoKxa957EneVjdsR4AaABAg,1 month ago (edited),before it becomes overrarted ill let you know im a fan of chainsaw man,,"
    1
  ",Reply,
,https://www.youtube.com/channel/UCkL1rutpr3rY6W8dGcqp6MA,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgwFUK3cfI21i9kQZud4AaABAg,1 month ago,"サイコーすぎて涙出そうです．．．
これって現実なのか！！？？",サイコーすぎて涙出そうです．．．,"
    2
  ",Reply,
,https://www.youtube.com/channel/UCFO9s_SixaaX8jb6dCMbrLg,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugw9GnsvlKHC555d6uh4AaABAg,1 month ago (edited),Who's ready for the drop on Tuesday?,,"
    3
  ",Reply,
,https://www.youtube.com/channel/UC9PRQhYV6oZzqLCAtPB4aeQ,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgxMVdhYYV24JVdPx4Z4AaABAg,1 month ago,今までのアニメを過去にする力の入れようで最高,,"
    52
  ",Reply,2 replies
,https://www.youtube.com/channel/UCfu_SlineHFE9u7fpQlDZlQ,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugy5IqaCl-DzmZog-Pp4AaABAg,1 month ago,The hype is real!!!,,"
    1
  ",Reply,
,https://www.youtube.com/channel/UCmiipTIoDqo5WzXcwKNIoxQ,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugxw7nWfnn8owizNX3F4AaABAg,4 weeks ago,The animation is smooth as hell.,,"
    0
  ",Reply,1 reply
,https://www.youtube.com/channel/UCiInCdr6xgjl3yUWSi5i_UA,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugyimr0x31kGNW54qDN4AaABAg,1 month ago,Finally it's coming,,"
    2
  ",Reply,
,https://www.youtube.com/channel/UCGhJ7DYpY4_887D9WIjWumg,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgwI_FL4rtxk_sSTLpV4AaABAg,3 weeks ago,The anime really good ,The anime really good ,"
    5
  ",Reply,
,https://www.youtube.com/channel/UCEvLTw0Pxf_22MGmtmq2eJw,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgznoKmvzm44L0n6zER4AaABAg,1 month ago,Best anime,,"
    6
  ",Reply,
https://yt3.ggpht.com/tDrhmJYYpEl6kK3HyASM-R1CAcKyZWKvgyh4NR09z6iEvfTaYU1xBZSLiKGrlP54dcP-MlLpnw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCGWq5c6wZXjwTa_U-PQVr8Q,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgzGDIkzKkDOW4f9Tbd4AaABAg,1 month ago,PVでもう迫力やばいし、曲もその作品にあっていてもう色々と凄いし楽しみ！マジで今年一番の神アニメになるぞ,,"
    126
  ",Reply,
https://yt3.ggpht.com/2K5r82_v-rBlThVvgZh8yhTloxIOD2y-lxGKh6vqo7u93NKf_KQiPRvkomNOurf51L1he7QbBA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UC-7fw6sVr-xrTD62ZdIkFgg,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgxSjk5gE9GUFpsSWmB4AaABAg,1 month ago,Damnnn im not even into the manga by this is gonna be good!,,"
    0
  ",Reply,
https://yt3.ggpht.com/ytc/AMLnZu_BDvMhe0hX9b3FIRbRigCkaq5DfioS7zFRPkVbZA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UC01hI4yzp8DBTBqeIpZpyPw,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgztF8QWp8l4EVA-xux4AaABAg,1 month ago,"さすがとしか言いようがない
カメラワークが好きすぎる
ああ本当に動いてるうぅぅ",さすがとしか言いようがない,"
    5
  ",Reply,
https://yt3.ggpht.com/aI57dw-F4E6HT5xJEnhnmJB0fUKVroybkEpg8j4KGoimdaEu8AvSXGoZMjMtlrsaE2vxCm3j=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCZTuIU5JotcGTnGAYYJwL3A,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgzuQ0AwFP2WNaPWaCl4AaABAg,1 month ago,楽しみだーーー,楽しみだーーー,"
    6
  ",Reply,
https://yt3.ggpht.com/ytc/AMLnZu-e3-7RYOWUkmTeIysVHnzhBup1zh4qi7aSoVy2=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCo3tZnN6gIXzoeSGNxsXZ4A,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugxeu8FHCsUA_A0Cib54AaABAg,1 month ago,漫画読んでる時の聞こえる声が一緒だ！凄い！,,"
    5
  ",Reply,
,https://www.youtube.com/channel/UCRohz46LZV7AJE9fC4LjtkQ,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugxi8kCb1ot0SS_C8nd4AaABAg,1 month ago,OMG ITS TOMOROW I JUST CANT BELIVE IT,,"
    5
  ",Reply,
,https://www.youtube.com/channel/UCMawn9GppCc8biPcap1TmbA,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgxFZ-QwBna4MxZ5Uw94AaABAg,1 month ago,"これほど完璧って言葉が似合うPVあったか？
劇場版かと思わせるほどの圧倒的神作画、OP･ED共に豪華アーティストの面々、原作の作風を完全再現した声優陣。
天下なんてもんじゃない、世界取れる",これほど完璧って言葉が似合うPVあったか？,"
    160
  ",Reply,5 replies
,https://www.youtube.com/channel/UCKXyB3Udl9Pv6rt3WWHX5Uw,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgzHX3BrHX3CbgLUtEZ4AaABAg,1 month ago,みんな当日盛り上げようね！てレゼ編映画して記録沢山作ろう！,,"
    11
  ",Reply,2 replies
,https://www.youtube.com/channel/UCh6hf5ybXlb7oTPao8xRFNw,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgwFD44jDaBUkOJNf2p4AaABAg,1 month ago,so freakinnn hyped ,so freakinnn hyped ,"
    1
  ",Reply,
,https://www.youtube.com/channel/UChbFyKfiul8cYLikX1Rf73g,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgyvU5Sn05OOe2QnXm14AaABAg,1 month ago,Only 2 days left ,Only 2 days left ,"
    5
  ",Reply,
,https://www.youtube.com/channel/UCU3x7g_pMOVCOZrEBzP__RQ,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgwFb4WyI8VERAYn1gh4AaABAg,1 month ago,It's like a more story building and brutal version of Parasite,,"
    2
  ",Reply,
